song_id,album_id,singer,title,genre,like_num,comment_num,lyricists,composers,arrangers
32559781,10423289,오마이걸 (OH MY GIRL),살짝 설렜어 (Nonstop),댄스,196315,10407,631031|857998,1458453|2867054|2137950|60686,60686
33691794,10653694,조정석,좋아좋아,"발라드, 국내드라마",98121,234,471581,471581,2622024|2636453
32871975,10478925,규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),발라드,127928,478,2867136,2867136,2867136
33589260,10631055,브레이브걸스,치맛바람 (Chi Mat Ba Ram),댄스,97009,2114,426860|602180,426860|602180|2112929,2112929
33527705,10614899,조이 (JOY),안녕 (Hello),록/메탈,144553,1328,1790|1844|12788,1844,605098
33559180,10623687,TWICE (트와이스),Alcohol-Free,댄스,97449,2475,1130,1130,1130|2399452
33115807,10529161,릴보이 (lIlBOI),"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",랩/힙합,149013,1667,623251|585492|2744750,1230217|585492|623251|2744750|958165|2398550|776561,958165|2398550|776561
32143487,10346650,아이유,Love poem,록/메탈,356136,3142,261143,60168,673527|771375
31388145,10217134,폴킴,너를 만나,발라드,322566,986,752425,752425|551760|915828,915828|551760
1500196,332658,SG 워너비,내사람,R&B/Soul,78691,291,,,
32853712,10475061,박진영,When We Disco (Duet with 선미),댄스,84616,591,1130,1130,1130|2399452
33510307,10613163,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인)",상상더하기,댄스,65653,526,615734|413041,685124|960342,685124|637731|37626|696412
32345931,10381712,가호 (Gaho),시작,"록/메탈, 국내드라마",271598,2469,4626,5926,748263
32187544,10353881,신예영,우리 왜 헤어져야 해,발라드,152484,605,202528,202528,202528
33618271,10636091,빅마마,하루만 더,발라드,63415,361,607427|2946686,607427|634991|1459376,607427|856407|875332
33104090,10527241,벤,혼술하고 싶은 밤,발라드,71926,181,2630993,2630993,2630993
33625989,10638275,MSG워너비(정상동기),나를 아는 사람,발라드,70663,764,45162,3959,3566
31984204,10317137,폴킴,안녕,"발라드, 국내드라마",225724,533,752425|445720|43739,763813|752425,763813
33749109,10667450,전소미,DUMB DUMB,댄스,105793,794,605902|924443|968260,605902|633071|756340|2748625,605902|633071|756340
32570501,10425277,순순희,서면역에서,"발라드, 인디음악",66285,239,674327,674327,674327
32777869,10460544,백지영,거짓말이라도 해서 널 보고싶어,발라드,92868,183,944881,944881|2634982,944881|1229593
33260801,10559322,허각,고백 (바른연애 길잡이 X 허각),발라드,52089,82,160738,151315,875016
33164083,10539679,허각,우린 어쩌다 헤어진 걸까,발라드,55204,105,4681,2006970,721526|861136
30773554,10117789,블루 (BLOO),Downtown Baby,"랩/힙합, 인디음악",208975,2748,980594,2020029|980594,
34101563,10743453,아이유,strawberry moon,록/메탈,237628,737,261143,261143|60168,60168|60272
34041584,10731792,aespa,Savage,댄스,168641,776,1030,2969382|2903519|1030|875085|2756628,2903519|1030
33447280,10600760,ITZY (있지),마.피.아. In the morning,랩/힙합,70229,2715,1130|1814961|2084995|2935163,2935163|1130|696850|1814961|2399452,2935163|1130|2399452|696850
33805289,10680450,Red Velvet (레드벨벳),Queendom,댄스,124898,2286,612432,773447|612441|747828|2855691,773447
33405149,10590812,다비치,그냥 안아달란 말야,발라드,50864,187,236815|2931579|788394,788394,788394
33372787,10554246,아이유,아이와 나의 바다,발라드,207818,2289,261143,773485|1702683,773485
33618864,10636269,김대명,가을 우체국 앞에서,"발라드, 국내드라마",67303,253,6232,6232,2751673
34256568,10775252,sokodomo,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",랩/힙합,236033,1211,2561475|537920|1702472,958165|537920|2561475|2940751|776561|1702472,958165|2940751|776561
32651098,10440381,전상근,사랑은 지날수록 더욱 선명하게 남아,발라드,80633,305,2006970,2006970,721526|861136|2006970
33347390,10577197,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요,"발라드, 인디음악",107189,147,944881|2898185,944881|2898185,944881|1229593
32725013,10452351,화사 (HWASA),마리아 (Maria),댄스,163818,1928,633731|756531,633731|756531,633731
33001672,10505830,마마무 (Mamamoo),딩가딩가 (Dingga),댄스,70582,600,274866|633731|756529,274866|633731|756531,274866|633731
33295747,10566182,이소정,함께 했는데 이별은 나 혼자인 거야,발라드,61335,100,944881|2898185,944881|2898185,944881|1229593
33759183,10670618,헤이즈 (Heize),비가 오는 날엔 (2021),"발라드, 국내드라마",94233,275,54478|243232,54478,2900472|751611
711626,50578,SG 워너비,살다가,발라드,78081,180,4293,4293,4293
33337651,10575005,임영웅,별빛 같은 나의 사랑아,성인가요/트로트,81083,3278,18,18,2756824
33150997,10536658,릴보이 (lIlBOI),"CREDIT (Feat. 염따, 기리보이, Zion.T)",랩/힙합,95309,1040,623251|585492|202530|537920,958165|776561|623251|202530|537920,958165|776561
32313543,10375118,지코 (ZICO),아무노래,랩/힙합,284667,3057,602056,602056|778848,602056|778848
32224272,10359162,창모 (CHANGMO),METEOR,랩/힙합,314158,4662,774900,774900,774900
32491274,10409054,조정석,아로하,"발라드, 국내드라마",266641,1362,59287,4044,237968
32003395,10320500,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"록/메탈, 국내드라마",322160,1490,648551,648551,648551|9055|2637232|959232
32578498,10426648,아이유,에잇(Prod.&Feat. SUGA of BTS),록/메탈,401762,10019,261143|725988,725988|261143|722679,725988|722679|261143
32183386,10346650,아이유,Blueming,록/메탈,371433,2778,261143,60168|60272|261143,60168|60272
32156286,10348811,노을,늦은 밤 너의 집 앞 골목길에서,발라드,226996,1472,2746735,2006970,721526|861136|2006970
32345931,10381712,가호 (Gaho),시작,"록/메탈, 국내드라마",271598,2469,4626,5926,748263
31737197,10273641,방탄소년단,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),댄스,422218,8757,168642|725991|777562|958668|4079|725988|2639284|725984|861336,168642|725991|777562|958668|4079|725988|2639284|725984|861336,
32273582,10368053,Red Velvet (레드벨벳),Psycho,댄스,248736,5750,605098,844304|747828|1458723,844304|1030
32061975,10331947,AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",발라드,487834,2851,712453,712453,1285726
32872978,10479150,방탄소년단,Dynamite,댄스,469933,19045,2887250|1648191,2887250|1648191,
32378104,10388744,아이유,마음을 드려요,"발라드, 국내드라마",265431,1838,170616|47789,170616|47789,170616|47789
